,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A1_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A1_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A10_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A10_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A11_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A11_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A12_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A12_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A2_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A2_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A3_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A3_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A4_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A4_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A5_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A5_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A6_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A6_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A7_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A7_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A8_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A8_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A9_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_A9_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B1_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B1_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B10_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B10_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B11_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B11_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B12_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B12_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B2_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B2_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B3_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B3_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B4_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B4_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B5_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B5_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B6_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B6_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B7_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B7_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B8_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B8_measurement,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B9_time,261219_oa_chemostat_growth_curves_260119_oa_chemostat_growth_curves_B9_measurement
10,1.8194444444444444,0.1483333333333333,1.8194444444444444,0.3683333333333333,1.8194444444444444,0.3753333333333333,1.8194444444444444,0.3713333333333333,1.8194444444444444,0.1483333333333333,1.8194444444444444,0.1423333333333333,1.8194444444444444,0.0133333333333333,1.8194444444444444,0.0153333333333333,1.8194444444444444,0.0163333333333333,1.8194444444444444,0.3453333333333333,1.8194444444444444,0.3473333333333333,1.8194444444444444,0.3493333333333333,1.8194444444444444,0.0033333333333333,1.8194444444444444,0.0053333333333333,1.8194444444444444,0.0053333333333333,1.8194444444444444,0.0053333333333333,1.8194444444444444,0.0033333333333333,1.8194444444444444,0.0023333333333333,1.8194444444444444,0.0003333333333333,1.8194444444444444,0.0003333333333333,1.8194444444444444,0.0023333333333333,1.8194444444444444,0.0043333333333333,1.8194444444444444,0.0043333333333333,1.8194444444444444,0.0033333333333333
11,1.9861111111111112,0.1503333333333333,1.9861111111111112,0.3753333333333333,1.9861111111111112,0.3883333333333333,1.9861111111111112,0.3813333333333333,1.9861111111111112,0.1503333333333333,1.9861111111111112,0.1433333333333333,1.9861111111111112,0.0133333333333333,1.9861111111111112,0.0153333333333333,1.9861111111111112,0.0153333333333333,1.9861111111111112,0.3493333333333333,1.9861111111111112,0.3513333333333333,1.9861111111111112,0.3513333333333333,1.9861111111111112,0.0033333333333333,1.9861111111111112,0.0053333333333333,1.9861111111111112,0.0053333333333333,1.9861111111111112,0.0053333333333333,1.9861111111111112,0.0033333333333333,1.9861111111111112,0.0023333333333333,1.9861111111111112,0.0003333333333333,1.9861111111111112,0.0003333333333333,1.9861111111111112,0.0023333333333333,1.9861111111111112,0.0043333333333333,1.9861111111111112,0.0043333333333333,1.9861111111111112,0.0033333333333333
12,2.1527777777777777,0.1513333333333333,2.1527777777777777,0.3783333333333333,2.1527777777777777,0.3913333333333333,2.1527777777777777,0.3873333333333333,2.1527777777777777,0.1513333333333333,2.1527777777777777,0.1443333333333333,2.1527777777777777,0.0133333333333333,2.1527777777777777,0.0153333333333333,2.1527777777777777,0.0153333333333333,2.1527777777777777,0.3503333333333333,2.1527777777777777,0.3513333333333333,2.1527777777777777,0.3533333333333333,2.1527777777777777,0.0033333333333333,2.1527777777777777,0.0053333333333333,2.1527777777777777,0.0053333333333333,2.1527777777777777,0.0053333333333333,2.1527777777777777,0.0033333333333333,2.1527777777777777,0.0023333333333333,2.1527777777777777,0.0003333333333333,2.1527777777777777,0.0013333333333333,2.1527777777777777,0.0023333333333333,2.1527777777777777,0.0053333333333333,2.1527777777777777,0.0043333333333333,2.1527777777777777,0.0033333333333333
13,2.319444444444444,0.1523333333333333,2.319444444444444,0.3803333333333333,2.319444444444444,0.3943333333333333,2.319444444444444,0.3903333333333333,2.319444444444444,0.1523333333333333,2.319444444444444,0.1443333333333333,2.319444444444444,0.0133333333333333,2.319444444444444,0.0153333333333333,2.319444444444444,0.0153333333333333,2.319444444444444,0.3533333333333333,2.319444444444444,0.3553333333333333,2.319444444444444,0.3553333333333333,2.319444444444444,0.0033333333333333,2.319444444444444,0.0053333333333333,2.319444444444444,0.0053333333333333,2.319444444444444,0.0063333333333333,2.319444444444444,0.0033333333333333,2.319444444444444,0.0023333333333333,2.319444444444444,0.0003333333333333,2.319444444444444,0.0003333333333333,2.319444444444444,0.0023333333333333,2.319444444444444,0.0053333333333333,2.319444444444444,0.0043333333333333,2.319444444444444,0.0033333333333333
14,2.486111111111111,0.1533333333333333,2.486111111111111,0.3823333333333333,2.486111111111111,0.3933333333333333,2.486111111111111,0.3943333333333333,2.486111111111111,0.1543333333333333,2.486111111111111,0.1463333333333333,2.486111111111111,0.0133333333333333,2.486111111111111,0.0153333333333333,2.486111111111111,0.0153333333333333,2.486111111111111,0.3553333333333333,2.486111111111111,0.3553333333333333,2.486111111111111,0.3553333333333333,2.486111111111111,0.0033333333333333,2.486111111111111,0.0053333333333333,2.486111111111111,0.0063333333333333,2.486111111111111,0.0063333333333333,2.486111111111111,0.0033333333333333,2.486111111111111,0.0023333333333333,2.486111111111111,0.0003333333333333,2.486111111111111,0.0003333333333333,2.486111111111111,0.0023333333333333,2.486111111111111,0.0053333333333333,2.486111111111111,0.0043333333333333,2.486111111111111,0.0043333333333333
15,2.6527777777777777,0.1523333333333333,2.6527777777777777,0.3833333333333333,2.6527777777777777,0.3923333333333333,2.6527777777777777,0.3913333333333333,2.6527777777777777,0.1543333333333333,2.6527777777777777,0.1463333333333333,2.6527777777777777,0.0133333333333333,2.6527777777777777,0.0153333333333333,2.6527777777777777,0.0153333333333333,2.6527777777777777,0.3563333333333333,2.6527777777777777,0.3573333333333333,2.6527777777777777,0.3573333333333333,2.6527777777777777,0.0033333333333333,2.6527777777777777,0.0063333333333333,2.6527777777777777,0.0063333333333333,2.6527777777777777,0.0063333333333333,2.6527777777777777,0.0033333333333333,2.6527777777777777,0.0023333333333333,2.6527777777777777,0.0003333333333333,2.6527777777777777,0.0003333333333333,2.6527777777777777,0.0023333333333333,2.6527777777777777,0.0053333333333333,2.6527777777777777,0.0043333333333333,2.6527777777777777,0.0043333333333333
16,2.819444444444444,0.1533333333333333,2.819444444444444,0.3843333333333333,2.819444444444444,0.3953333333333333,2.819444444444444,0.3943333333333333,2.819444444444444,0.1543333333333333,2.819444444444444,0.1463333333333333,2.819444444444444,0.0133333333333333,2.819444444444444,0.0153333333333333,2.819444444444444,0.0153333333333333,2.819444444444444,0.3583333333333333,2.819444444444444,0.3593333333333333,2.819444444444444,0.3593333333333333,2.819444444444444,0.0033333333333333,2.819444444444444,0.0063333333333333,2.819444444444444,0.0063333333333333,2.819444444444444,0.0063333333333333,2.819444444444444,0.0033333333333333,2.819444444444444,0.0033333333333333,2.819444444444444,0.0003333333333333,2.819444444444444,0.0003333333333333,2.819444444444444,0.0023333333333333,2.819444444444444,0.0053333333333333,2.819444444444444,0.0043333333333333,2.819444444444444,0.0043333333333333
17,2.986111111111111,0.1553333333333333,2.986111111111111,0.3873333333333333,2.986111111111111,0.3973333333333333,2.986111111111111,0.3953333333333333,2.986111111111111,0.1563333333333333,2.986111111111111,0.1473333333333333,2.986111111111111,0.0133333333333333,2.986111111111111,0.0153333333333333,2.986111111111111,0.0153333333333333,2.986111111111111,0.3613333333333333,2.986111111111111,0.3623333333333333,2.986111111111111,0.3623333333333333,2.986111111111111,0.0033333333333333,2.986111111111111,0.0063333333333333,2.986111111111111,0.0063333333333333,2.986111111111111,0.0063333333333333,2.986111111111111,0.0033333333333333,2.986111111111111,0.0033333333333333,2.986111111111111,0.0003333333333333,2.986111111111111,0.0013333333333333,2.986111111111111,0.0023333333333333,2.986111111111111,0.0053333333333333,2.986111111111111,0.0053333333333333,2.986111111111111,0.0043333333333333
18,3.1527777777777777,0.1553333333333333,3.1527777777777777,0.3893333333333333,3.1527777777777777,0.3983333333333333,3.1527777777777777,0.3973333333333333,3.1527777777777777,0.1563333333333333,3.1527777777777777,0.1473333333333333,3.1527777777777777,0.0133333333333333,3.1527777777777777,0.0153333333333333,3.1527777777777777,0.0163333333333333,3.1527777777777777,0.3623333333333333,3.1527777777777777,0.3633333333333333,3.1527777777777777,0.3623333333333333,3.1527777777777777,0.0033333333333333,3.1527777777777777,0.0063333333333333,3.1527777777777777,0.0063333333333333,3.1527777777777777,0.0063333333333333,3.1527777777777777,0.0033333333333333,3.1527777777777777,0.0033333333333333,3.1527777777777777,0.0003333333333333,3.1527777777777777,0.0013333333333333,3.1527777777777777,0.0023333333333333,3.1527777777777777,0.0053333333333333,3.1527777777777777,0.0043333333333333,3.1527777777777777,0.0043333333333333
19,3.319444444444444,0.1573333333333333,3.319444444444444,0.3923333333333333,3.319444444444444,0.4023333333333333,3.319444444444444,0.3993333333333333,3.319444444444444,0.1563333333333333,3.319444444444444,0.1463333333333333,3.319444444444444,0.0143333333333333,3.319444444444444,0.0153333333333333,3.319444444444444,0.0163333333333333,3.319444444444444,0.3663333333333333,3.319444444444444,0.3663333333333333,3.319444444444444,0.3653333333333333,3.319444444444444,0.0033333333333333,3.319444444444444,0.0063333333333333,3.319444444444444,0.0063333333333333,3.319444444444444,0.0073333333333333,3.319444444444444,0.0033333333333333,3.319444444444444,0.0033333333333333,3.319444444444444,0.0003333333333333,3.319444444444444,0.0013333333333333,3.319444444444444,0.0023333333333333,3.319444444444444,0.0053333333333333,3.319444444444444,0.0043333333333333,3.319444444444444,0.0043333333333333
20,3.486111111111111,0.1573333333333333,3.486111111111111,0.3953333333333333,3.486111111111111,0.4043333333333333,3.486111111111111,0.4013333333333333,3.486111111111111,0.1583333333333333,3.486111111111111,0.1483333333333333,3.486111111111111,0.0143333333333333,3.486111111111111,0.0153333333333333,3.486111111111111,0.0163333333333333,3.486111111111111,0.3693333333333333,3.486111111111111,0.3703333333333333,3.486111111111111,0.3673333333333333,3.486111111111111,0.0043333333333333,3.486111111111111,0.0063333333333333,3.486111111111111,0.0073333333333333,3.486111111111111,0.0073333333333333,3.486111111111111,0.0043333333333333,3.486111111111111,0.0033333333333333,3.486111111111111,0.0003333333333333,3.486111111111111,0.0013333333333333,3.486111111111111,0.0023333333333333,3.486111111111111,0.0053333333333333,3.486111111111111,0.0053333333333333,3.486111111111111,0.0043333333333333
21,3.6527777777777777,0.1603333333333333,3.6527777777777777,0.3993333333333333,3.6527777777777777,0.4093333333333333,3.6527777777777777,0.4063333333333333,3.6527777777777777,0.1613333333333333,3.6527777777777777,0.1503333333333333,3.6527777777777777,0.0143333333333333,3.6527777777777777,0.0163333333333333,3.6527777777777777,0.0163333333333333,3.6527777777777777,0.3743333333333333,3.6527777777777777,0.3743333333333333,3.6527777777777777,0.3733333333333333,3.6527777777777777,0.0043333333333333,3.6527777777777777,0.0073333333333333,3.6527777777777777,0.0073333333333333,3.6527777777777777,0.0073333333333333,3.6527777777777777,0.0043333333333333,3.6527777777777777,0.0033333333333333,3.6527777777777777,0.0003333333333333,3.6527777777777777,0.0013333333333333,3.6527777777777777,0.0023333333333333,3.6527777777777777,0.0053333333333333,3.6527777777777777,0.0053333333333333,3.6527777777777777,0.0043333333333333
22,3.819444444444444,0.1609999999999999,3.819444444444444,0.3999999999999999,3.819444444444444,0.409,3.819444444444444,0.4049999999999999,3.819444444444444,0.1599999999999999,3.819444444444444,0.149,3.819444444444444,0.0139999999999999,3.819444444444444,0.016,3.819444444444444,0.016,3.819444444444444,0.375,3.819444444444444,0.376,3.819444444444444,0.373,3.819444444444444,0.0039999999999999,3.819444444444444,0.0069999999999999,3.819444444444444,0.0069999999999999,3.819444444444444,0.0069999999999999,3.819444444444444,0.0039999999999999,3.819444444444444,0.0029999999999999,3.819444444444444,0.0,3.819444444444444,0.001,3.819444444444444,0.002,3.819444444444444,0.0059999999999999,3.819444444444444,0.0049999999999999,3.819444444444444,0.0049999999999999
23,3.986111111111111,0.1623333333333333,3.986111111111111,0.4033333333333333,3.986111111111111,0.4123333333333333,3.986111111111111,0.4083333333333333,3.986111111111111,0.1623333333333333,3.986111111111111,0.1503333333333333,3.986111111111111,0.0143333333333333,3.986111111111111,0.0163333333333333,3.986111111111111,0.0173333333333333,3.986111111111111,0.3783333333333333,3.986111111111111,0.3793333333333333,3.986111111111111,0.3763333333333333,3.986111111111111,0.0043333333333333,3.986111111111111,0.0073333333333333,3.986111111111111,0.0073333333333333,3.986111111111111,0.0073333333333333,3.986111111111111,0.0043333333333333,3.986111111111111,0.0033333333333333,3.986111111111111,0.0003333333333333,3.986111111111111,0.0013333333333333,3.986111111111111,0.0023333333333333,3.986111111111111,0.0063333333333333,3.986111111111111,0.0053333333333333,3.986111111111111,0.0043333333333333
